date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,price,price_forecast,grid,charge_cap,discharge_cap,called,unused,charge,discharge,emergency,spill,soc,total_surplus,g0,initial_soc,planned_cost,adjustment_cost,emergency_cost,total_cost
2025-05-12,0,2025-05-12 00:10:00,0,591.69416666666666,3550.165,0,0.41920000000000002,0.43694935480588437,622.92788339723575,833.33333333333326,0,591.69416666666666,31.233716730569085,0,0,0,0,10800,31.233716730569085,622.92788339723575,10800,261.13136872012126,0,0,261.13136872012126
2025-05-12,1,2025-05-12 00:20:00,0,576.4210333333333,3458.5261999999998,0,0.41649999999999998,0.44241802998840274,670.19084808136199,833.33333333333326,0,576.4210333333333,93.769814748028693,0,0,0,0,10800,93.769814748028693,670.19084808136199,10800,279.13448822588725,0,0,279.13448822588725
2025-05-12,2,2025-05-12 00:30:00,0,582.18666666666661,3493.1199999999999,0,0.45519999999999999,0.45852904886868834,630.8707115274533,833.33333333333326,0,582.18666666666661,48.684044860786685,0,0,0,0,10800,48.684044860786685,630.8707115274533,10800,287.17234788729672,0,0,287.17234788729672
2025-05-12,3,2025-05-12 00:40:00,0,581.32684999999992,3487.9611,0,0.47560000000000002,0.44223882767266004,636.73565829395227,833.33333333333326,0,581.32684999999992,55.408808293952347,0,0,0,0,10800,55.408808293952347,636.73565829395227,10800,302.8314790846037,0,0,302.8314790846037
2025-05-12,4,2025-05-12 00:50:00,0,592.94155000000001,3557.6493,0,0.47120000000000001,0.42508222235261389,651.94349972214127,833.33333333333326,0,592.94155000000001,59.001949722141262,0,0,0,0,10800,59.001949722141262,651.94349972214127,10800,307.19577706907296,0,0,307.19577706907296
2025-05-12,5,2025-05-12 01:00:00,0,611.36999999999989,3668.2199999999998,0,0.45600000000000002,0.41993111825246127,634.6204674450147,833.33333333333326,0,611.36999999999989,23.250467445014806,0,0,0,0,10800,23.250467445014806,634.6204674450147,10800,289.38693315492674,0,0,289.38693315492674
2025-05-12,6,2025-05-12 01:10:00,0,604.31764999999996,3625.9059000000002,0,0.44369999999999998,0.41255832327256275,615.59570380200444,833.33333333333326,0,604.31764999999996,11.278053802004479,0,0,0,0,10800,11.278053802004479,615.59570380200444,10800,273.13981377694938,0,0,273.13981377694938
2025-05-12,7,2025-05-12 01:20:00,0,581.63956666666661,3489.8373999999999,0,0.42680000000000001,0.41724989287872799,616.81676040999571,833.33333333333326,0,581.63956666666661,35.177193743329099,0,0,0,0,10800,35.177193743329099,616.81676040999571,10800,263.25739334298618,0,0,263.25739334298618
2025-05-12,8,2025-05-12 01:30:00,0,581.52166666666665,3489.1300000000001,0,0.41560000000000002,0.42984115120455157,653.09239721326549,833.33333333333326,0,581.52166666666665,71.570730546598838,0,0,0,0,10800,71.570730546598838,653.09239721326549,10800,271.42520028183316,0,0,271.42520028183316
2025-05-12,9,2025-05-12 01:40:00,0,629.43483333333324,3776.6089999999999,0,0.43140000000000001,0.43372942155172428,627.85616260151119,833.33333333333326,0,627.85616260151119,0,0,0,1.5786707318220579,0,10800,0,627.85616260151119,10800,270.85714854629191,0,3.405192768540179,274.2623413148321
2025-05-12,10,2025-05-12 01:50:00,0,635.19221666666658,3811.1532999999999,0,0.443,0.43986674398498099,622.92626686140204,833.33333333333326,0,622.92626686140204,0,0,0,12.26594980526454,0,10800,0,622.92626686140204,10800,275.9563362196011,0,27.169078818660957,303.12541503826208
2025-05-12,11,2025-05-12 02:00:00,0,587.58500000000004,3525.5100000000002,0,0.42809999999999998,0.44339369389255134,620.84083957220673,833.33333333333326,0,587.58500000000004,33.255839572206696,0,0,0,0,10800,33.255839572206696,620.84083957220673,10800,265.7819634208617,0,0,265.7819634208617
2025-05-12,12,2025-05-12 02:10:00,0,567.9155833333333,3407.4935,0,0.40139999999999998,0.42999638885374153,644.91887336057152,833.33333333333326,0,567.9155833333333,77.003290027238222,0,0,0,0,10800,77.003290027238222,644.91887336057152,10800,258.87043576693338,0,0,258.87043576693338
2025-05-12,13,2025-05-12 02:20:00,0,593.28368333333333,3559.7021,0,0.4279,0.43391806159425683,665.34066586413348,833.33333333333326,0,593.28368333333333,72.056982530800155,0,0,0,0,10800,72.056982530800155,665.34066586413348,10800,284.6992709232627,0,0,284.6992709232627
2025-05-12,14,2025-05-12 02:30:00,0,620.01999999999998,3720.1199999999999,0,0.47810000000000002,0.43866093263819067,634.25817884156766,833.33333333333326,0,620.01999999999998,14.238178841567674,0,0,0,0,10800,14.238178841567674,634.25817884156766,10800,303.2388353041535,0,0,303.2388353041535
2025-05-12,15,2025-05-12 02:40:00,0,594.68311666666659,3568.0987,0,0.45900000000000002,0.39823168349238353,645.42962963382615,833.33333333333326,0,594.68311666666659,50.746512967159561,0,0,0,0,10800,50.746512967159561,645.42962963382615,10800,296.25220000192621,0,0,296.25220000192621
2025-05-12,16,2025-05-12 02:50:00,0,594.49101666666661,3566.9461000000001,0,0.44990000000000002,0.38093075530189652,616.43428314482026,833.33333333333326,0,594.49101666666661,21.943266478153646,0,0,0,0,10800,21.943266478153646,616.43428314482026,10800,277.33378398685466,0,0,277.33378398685466
2025-05-12,17,2025-05-12 03:00:00,0,630.28999999999996,3781.7399999999998,0,0.4763,0.4174065629884296,615.16150141467449,833.33333333333326,0,615.16150141467449,0,0,0,15.128498585325474,0,10800,0,615.16150141467449,10800,293.00142312380945,0,36.028519380952616,329.02994250476206
2025-05-12,18,2025-05-12 03:10:00,0,632.81268333333333,3796.8761,0,0.47560000000000002,0.46107888851707812,629.32484496786913,833.33333333333326,0,629.32484496786913,0,0,0,3.4878383654641993,0,10800,0,629.32484496786913,10800,299.30689626671858,0,8.2940796330738671,307.60097589979245
2025-05-12,19,2025-05-12 03:20:00,0,610.08853333333332,3660.5326,0.0014,0.42880000000000001,0.47471451710827117,636.91518887808434,833.33333333333326,0,610.08853333333332,26.82665554475102,0,0,0,0,10800,26.82665554475102,636.91518887808434,10800,273.10923299092258,0,0,273.10923299092258
2025-05-12,20,2025-05-12 03:30:00,0,583.55999999999995,3501.3600000000001,0,0.39350000000000002,0.45676956372498828,629.81715480676974,833.33333333333326,0,583.55999999999995,46.25715480676979,0,0,0,0,10800,46.25715480676979,629.81715480676974,10800,247.83305041646389,0,0,247.83305041646389
2025-05-12,21,2025-05-12 03:40:00,0,568.15174999999999,3408.9105,0,0.44379999999999997,0.43431137334447345,643.57705228029181,833.33333333333326,0,568.15174999999999,75.425302280291817,0,0,0,0,10800,75.425302280291817,643.57705228029181,10800,285.61949580199348,0,0,285.61949580199348
2025-05-12,22,2025-05-12 03:50:00,0,579.5258,3477.1736000000001,0.018800000000000001,0.46889999999999998,0.42494094007592054,659.11193096599675,833.33333333333326,0,579.5258,79.586130965996745,0,0,0,0,10800,79.586130965996745,659.11193096599675,10800,309.05758442995585,0,0,309.05758442995585
2025-05-12,23,2025-05-12 04:00:00,0,605.9083333333333,3635.4499999999998,0,0.43530000000000002,0.42597961251480182,655.57096893161679,833.33333333333326,0,605.9083333333333,49.662635598283487,0,0,0,0,10800,49.662635598283487,655.57096893161679,10800,285.3700427759328,0,0,285.3700427759328
