date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,price,price_forecast,grid,charge_plan,discharge_plan,called,unused,charge,discharge,emergency,spill,soc,total_surplus,g0,initial_soc,planned_cost,adjustment_cost,emergency_cost,total_cost
2025-02-01,0,2025-02-01 00:10:00,0,422.03036666666668,2532.1822000000002,0,0.3281,0.34409455094584473,1291.1156450265717,833.33333333333326,0,1255.3636999999999,35.751945026571775,833.33333333333326,0,0,0,6750,35.751945026571775,1291.1156450265717,6000,423.61504313321814,0,0,423.61504313321814
2025-02-01,1,2025-02-01 00:20:00,0,415.4073166666667,2492.4439000000002,0,0.32569999999999999,0.3520965122691736,1262.4057741461529,833.33333333333326,0,1248.74065,13.665124146152948,833.33333333333326,0,0,0,7500,13.665124146152948,1262.4057741461529,6000,411.16556063940197,0,0,411.16556063940197
2025-02-01,2,2025-02-01 00:30:00,0,410.7166666666667,2464.3000000000002,0,0.30409999999999998,0.31743501103041738,1294.3752173285134,833.33333333333326,0,1244.05,50.325217328513418,833.33333333333326,0,0,0,8250,50.325217328513418,1294.3752173285134,6000,393.61950358960087,0,0,393.61950358960087
2025-02-01,3,2025-02-01 00:40:00,0,430.29479999999995,2581.7687999999998,0,0.31259999999999999,0.33547766418492325,1347.9151110783846,833.33333333333326,0,1263.6281333333332,84.286977745051445,833.33333333333326,0,0,0,9000,84.286977745051445,1347.9151110783846,6000,421.35826372310299,0,0,421.35826372310299
2025-02-01,4,2025-02-01 00:50:00,0,424.41058333333331,2546.4634999999998,0,0.3286,0.3738860927621262,506.7578618420506,0,0,424.41058333333331,82.347278508717295,0,0,0,0,9000,82.347278508717295,506.7578618420506,6000,166.52063340129783,0,0,166.52063340129783
2025-02-01,5,2025-02-01 01:00:00,0,406.05166666666662,2436.3099999999999,0,0.34379999999999999,0.38833384191636566,485.78718313785367,0,0,406.05166666666662,79.735516471187054,0,0,0,0,9000,79.735516471187054,485.78718313785367,6000,167.0136335627941,0,0,167.0136335627941
2025-02-01,6,2025-02-01 01:10:00,0,436.75018333333333,2620.5011,0,0.37040000000000001,0.3716975619220747,479.71343261388699,0,0,436.75018333333333,42.963249280553669,0,0,0,0,9000,42.963249280553669,479.71343261388699,6000,177.68585544018376,0,0,177.68585544018376
2025-02-01,7,2025-02-01 01:20:00,0,451.79768333333328,2710.7860999999998,0,0.37459999999999999,0.35644102682584244,478.89094804913907,0,0,451.79768333333328,27.093264715805788,0,0,0,0,9000,27.093264715805788,478.89094804913907,6000,179.39254913920749,0,0,179.39254913920749
2025-02-01,8,2025-02-01 01:30:00,0,446.07999999999998,2676.48,0,0.36059999999999998,0.35898346368003081,816.25026184360138,333.33333333333331,0,779.4133333333333,36.836928510268081,333.33333333333331,0,0,0,9300,36.836928510268081,816.25026184360138,6000,294.33984442080265,0,0,294.33984442080265
2025-02-01,9,2025-02-01 01:40:00,0,471.76633333333331,2830.598,0,0.35820000000000002,0.36561753974530803,509.54173805098071,0,0,471.76633333333331,37.775404717647405,0,0,0,0,9300,37.775404717647405,509.54173805098071,6000,182.51785056986131,0,0,182.51785056986131
2025-02-01,10,2025-02-01 01:50:00,0,448.02596666666665,2688.1558,0,0.30409999999999998,0.35685925946210251,497.77509860380957,0,0,448.02596666666665,49.74913193714292,0,0,0,0,9300,49.74913193714292,497.77509860380957,6000,151.37340748541848,0,0,151.37340748541848
2025-02-01,11,2025-02-01 02:00:00,0,397.40333333333331,2384.4200000000001,0,0.25369999999999998,0.34065685584050243,1353.0915073253323,833.33333333333326,0,1230.7366666666667,122.35484065866558,833.33333333333326,0,0,0,10050,122.35484065866558,1353.0915073253323,6000,343.27931540843679,0,0,343.27931540843679
